6800,0.198,102.047668953,76.6358935928,111.6425743,117.468645995,144.992455392
7000,0.198,98.9577574918,64.349523475,102.65877236,119.771342966,133.961378273
7200,0.198,94.5715410725,101.331539746,101.2405483,117.903103301,135.856756086
7400,0.198,92.5845639944,95.6407371635,106.71800172,109.06324135,137.165059794
7600,0.198,90.5379573722,62.9498435958,107.110961265,116.800520801,116.946755498
7800,0.198,89.5484949113,70.6599054285,108.349317797,111.406618847,121.75351294
8000,0.198,85.3771727302,76.6962130076,101.715043928,103.118179254,135.568072742
8200,0.198,87.810916325,67.1846091626,89.4496758028,120.805616353,119.258896414
8400,0.198,81.1864258261,88.8227947206,88.474524606,90.5827441429,117.682812237
8600,0.198,79.7245040054,122.633272762,104.42548341,102.784164762,113.735790993
8800,0.198,76.4289071923,72.156556744,96.0376841629,107.254269909,108.893108488
9000,0.198,73.9143131409,69.0801648169,81.1358829669,103.719561305,109.156787165
9200,0.198,71.857141127,63.9211613906,98.4229891587,99.7675803755,96.6880955434
9400,0.198,70.5278872813,68.3089628137,84.3933176774,87.4152494609,105.675715613
9600,0.198,68.7173864243,49.9689229814,76.3494228766,98.7858285545,99.9752139351
9800,0.198,66.8254303586,67.0343678272,94.8486376786,81.6724808558,93.9014982326
10000,0.198,65.2857627198,88.1107706213,86.3572083205,87.4922298576,93.3029269344
10200,0.198,64.3370319812,58.7982409403,88.2767158691,94.8025169935,116.122407379
10400,0.198,62.5409125333,65.7884494423,88.8208888107,90.8657120417,102.233045084
10600,0.198,60.3816936876,59.6824433079,82.0198622948,89.156832019,94.5493890598
10800,0.198,60.3607926315,111.28837713,91.8698030735,83.9010716028,96.0770295553
11000,0.198,58.8321109912,122.110211664,74.1242501044,75.5284661781,81.8973436731
11200,0.198,58.1606378634,66.2062435966,63.6947617097,87.1279027694,84.240376356
11400,0.198,56.0981481287,54.7596978687,69.7668625987,69.9280629169,84.9854518623
11600,0.198,55.3340999302,59.4541008925,66.6185265712,66.6652074501,79.8099520127
11800,0.198,53.6150346117,59.8324956975,66.2065908631,83.9713135353,84.3460467243
12000,0.198,53.0893867824,51.217629228,72.7228344013,62.9632325232,81.2432374255
12200,0.198,51.8386497596,57.0164718633,65.0220217954,56.457292023,89.2838245474
12400,0.198,50.3162441604,59.2062452814,63.6373237439,68.5356828064,80.3429908259
12600,0.198,50.4799829369,61.9448544551,67.5202542694,71.2244217722,81.6583452353
12800,0.198,48.7553347237,55.0509334584,51.8075057799,68.8933845228,77.9555432764
13000,0.198,48.4980922782,57.0250909752,71.7711996402,65.2624743567,78.036732219
13200,0.198,48.1833048429,56.5566637809,52.7981400408,66.1208713577,69.311923201
13400,0.198,46.8968066535,65.0482882632,64.2519908835,59.0413197522,73.8236847142
13600,0.198,45.7559105852,61.4157455529,60.0260155599,69.1974317802,74.5881167161
13800,0.198,45.3925279177,59.6465106563,58.4831930234,62.2609426108,64.7018497736
14000,0.198,44.0375459686,68.48671245,66.955493971,65.8457566964,71.4284882576
14200,0.198,43.7507971243,49.3036137364,60.0223805954,64.8372784097,78.4466402469
14400,0.198,42.129903675,73.4381431709,61.2736713895,74.4324275274,73.548497796
14600,0.198,42.736211327,69.0702505916,62.9980089996,59.133790549,62.2964005709
14800,0.198,41.2759470492,56.7666233491,57.01312789,55.4447251607,59.0246273269
15000,0.198,40.9158373761,64.1172955866,66.5625145743,46.4175655568,61.3170163598
15200,0.198,40.1795208997,59.78047895,49.0095637263,57.6350856353,73.3350524642
15400,0.198,40.0442870996,65.236774651,59.2859123333,58.8439873776,64.131116302
15600,0.198,38.9661434963,49.8749185378,56.8719088052,49.971949107,66.5356683892
15800,0.198,38.402647659,53.2247262483,53.3499563416,62.4616021257,58.2958424034
16000,0.198,38.1142106358,54.9284546134,55.3522161775,56.1840617361,54.9677303488
16200,0.198,37.1006400525,46.1756689135,63.7027804301,57.9441556695,60.4388504917
16400,0.198,36.5673539234,53.5222668807,46.1936062813,52.3606270525,61.3310523173
16600,0.198,36.4359878595,56.6186709443,52.919338283,57.4503697396,66.9184052271
16800,0.198,35.66807285,68.4184932994,53.7326054306,54.6495140682,62.1343616631
17000,0.198,35.2631665956,70.8476574668,52.560172008,51.571826282,65.6597686859
17200,0.198,34.8966234321,55.3928250284,46.2777261428,53.4115039029,55.03515927
17400,0.198,34.5153781603,47.8147365977,56.6771785747,47.4521191036,52.7199003507
17600,0.198,34.1245132864,45.4835347834,53.1796205723,54.8495688422,60.063293801
17800,0.198,33.4162043792,52.6617110093,57.7260971773,49.4560984843,53.8846672129
18000,0.198,33.3083238695,55.93311324,46.4718246138,51.2991062659,54.8659700478
18200,0.198,33.0101890445,57.5943983464,59.988531617,52.7374250115,59.4341742356
18400,0.198,32.7885382501,41.9726555024,47.731566788,49.7940295454,57.4569447889
18600,0.198,32.0075025574,62.7423498241,55.0614608474,49.5074878618,57.5418852965
18800,0.198,31.6995777077,37.7199877894,46.3423169742,48.4473165869,54.1125156601
19000,0.198,31.5314689017,47.7339111446,48.9531586711,53.7062855791,50.0183647047
19200,0.198,31.3084414437,64.448925067,41.0365541425,46.0810104242,55.5008552127
19400,0.198,30.7790359492,56.5334757815,45.0635841848,43.8564559502,47.6433389131
19600,0.198,30.5668798488,67.1003429893,50.7286592508,44.6434342296,53.6765615814
19800,0.198,30.4303944246,51.3469137175,53.243853158,47.4591113412,51.0252736442
20000,0.198,29.8350873627,50.0215846413,46.7938155177,40.6545705034,48.4694413051
20200,0.198,29.7517055165,46.7444071027,58.3914333261,48.4210342333,49.8440944259
20400,0.198,29.2578918942,53.4615476426,55.0326137764,48.6998711343,55.4775710125
20600,0.198,28.9874262961,47.5868951422,59.3725940805,48.5088170787,49.1000172657
20800,0.198,28.5484465575,55.2648682629,55.0233775101,51.2367067282,45.9951316316
21000,0.198,28.583855763,58.5299223396,44.7240167548,50.1467620524,53.3607945593
21200,0.198,28.3719503628,49.9292548013,59.4662642542,41.9312567073,46.0666202661
21400,0.198,28.0799992335,55.202027328,44.6626930603,50.2635517498,46.6097723599
21600,0.198,28.0181634415,40.8210256321,46.6533097624,45.3945483465,44.8042106226
21800,0.198,27.6223409001,68.5289183057,43.5808325616,52.0345599149,46.0313120319
22000,0.198,27.313015044,40.6348116773,45.1766559444,50.1818171001,58.8776397373
22200,0.198,27.1856961079,49.1717359068,45.957127893,40.3029041882,48.6079527889
22400,0.198,26.9693047384,51.3418702372,46.5699172724,44.8427149672,50.4963585643
22600,0.198,26.4865883022,40.559005323,43.0731929082,47.239181072,44.3246669435
22800,0.198,26.5535601632,50.9532082502,48.8343836874,46.5690734419,47.9295117428
23000,0.198,26.2890262226,43.0416874956,39.2182705269,51.253982757,45.8282242034
23200,0.198,26.1118151687,47.1827211438,45.4232814227,42.3532278145,47.8323185085
23400,0.198,26.0460740415,43.2920137393,42.7641897833,39.1690530669,44.8593537727
23600,0.198,25.5249176921,48.3361644569,46.298782792,48.3558288087,44.4633642595
23800,0.198,25.6463108493,41.3558441458,48.7719122819,46.0259566801,46.5441984165
24000,0.198,25.416328683,40.0302825113,48.9681002694,39.5730098317,46.9004704419
24200,0.198,25.3898604462,36.5251129338,53.4943537441,40.2577097758,44.5335020179
24400,0.198,25.1047817754,67.4349883123,45.154074899,43.4615782347,41.8983788464
24600,0.198,24.8328319534,48.117515542,42.1302717089,38.6750527106,45.9398738056
24800,0.198,24.7390565678,47.9426549235,43.8749777796,42.2119433759,43.9685219871
25000,0.198,24.6287338868,69.6993623854,46.5152109815,39.7127610507,50.2801040535
25200,0.198,24.258095824,48.0528906962,46.2019552035,40.3815244206,49.1291044672
25400,0.198,24.3941675179,53.37048976,44.6920497382,45.6854436714,41.1788033103
25600,0.198,24.1364027763,42.4047781185,44.9734356551,41.7178915169,38.4336512566
25800,0.198,23.8752723053,48.8265485606,37.1136941224,41.2200979986,42.5749986461
26000,0.198,23.7740927177,48.0069140471,38.6042829606,38.6877242354,50.4395170685
26200,0.198,23.6900680639,45.7625168792,41.4138813607,37.588512833,46.3667856284
26400,0.198,23.4704227401,54.3061893383,38.2103514997,38.1737830177,42.2475853697
26600,0.198,23.3657673056,44.0002337449,48.3544222999,43.1196461204,48.3838406851
26800,0.198,23.2916956431,38.0458328712,41.3259889825,38.6251448103,44.515519411
27000,0.198,23.1021962241,54.6792814578,35.9210125319,42.018021995,42.9661746403
27200,0.198,23.0348433589,55.5638773577,42.5650014094,35.0006125386,41.6409084894
27400,0.198,22.8648424465,48.5499495163,42.1274793917,36.4513066798,45.7240512474
27600,0.198,22.7153377055,36.3811623441,38.4520372258,44.7407181877,42.9060643449
27800,0.198,22.1830115677,48.4078637798,38.9774648954,39.0977615528,41.3186689384
28000,0.198,22.4662551091,41.0533467102,43.515971546,46.6282341031,41.4357675685
28200,0.198,22.4498504611,43.7689622612,45.312066263,38.4057866145,45.5146463544
28400,0.198,22.0569475533,55.2799965779,41.7057090535,40.2761905243,43.3151093625
28600,0.198,22.1013092095,79.5186687621,33.6394386565,40.8958298855,42.5940760292
28800,0.198,22.0184653393,40.5942388322,42.1174064904,38.8692595504,44.2221615139
29000,0.198,21.767848122,45.4879377091,46.7596778836,40.1519712932,39.3702927726
29200,0.198,21.4733160205,46.9291944652,39.6588759004,42.5012570551,41.9285175665
29400,0.198,21.7643853859,67.3381733303,44.9234858294,42.3428788378,43.2073973237
29600,0.198,21.0762506281,45.1068387693,40.1718209772,38.28595769,47.9223359444
29800,0.198,21.1894734006,38.0675546449,34.4663590869,38.0422319207,38.703795558
30000,0.198,21.1742161547,44.5599795983,46.764449632,36.4012914631,44.8857361458
30200,0.198,21.0530128879,50.0102323062,42.7093309352,40.7272441832,43.3408005429
30400,0.198,20.6946304891,52.5343262485,41.9534163351,38.1536743564,43.4987731688
30600,0.198,20.5547117734,49.0866036139,35.2464080429,35.9825220981,40.964842353
30800,0.198,20.9159894856,45.3345641889,44.1046432217,35.943800627,37.7401738082
31000,0.198,20.5813372907,50.3143166274,35.0168385826,46.8164910485,45.1885163215
31200,0.198,20.6802706713,37.0634151037,40.1020601246,42.0506027385,38.3673113303
31400,0.198,20.4448826311,48.9244439221,40.2250603956,35.8764633273,42.1985904123
31600,0.198,20.1677375822,54.3505659527,42.2261663612,37.0615594628,42.3546213333
31800,0.198,20.362177018,35.2938350905,38.6645792421,35.251820247,40.5239086726
32000,0.198,20.4923675006,45.1753526778,40.474403642,38.5620230321,40.6547546672
32200,0.19602,20.1719301655,43.8257464093,40.276958739,44.7002764756,33.5803571704
32400,0.19602,19.9719071089,38.6247396185,43.1238921862,39.1038956683,42.9676907693
32600,0.19602,19.9059984465,46.1975822949,46.1934631072,37.8251831414,40.4651601416
32800,0.19602,19.6494362832,43.5587479984,38.2915901319,31.7714957157,38.058089541
33000,0.19602,19.9837581916,42.8230190633,35.807741056,36.7417439357,38.9505896554
33200,0.19406,19.5722014934,47.3184806404,35.0640152443,34.8823666913,39.6040440795
33400,0.19406,19.6140323194,40.8511101095,34.5762034452,37.1774409871,40.8963954083
33600,0.19406,19.5415069942,48.1962900983,43.4450331944,41.7378088034,34.6054228922
33800,0.19406,19.399939468,35.6994396506,35.2272618997,42.1291266356,40.8118100036
34000,0.19406,19.2591446065,57.6889766136,39.6290174968,38.2630621768,40.4481259851
34200,0.19406,19.2005152749,44.1578093869,36.746868843,36.8995148887,37.8316227032
34400,0.19406,19.0459857135,40.4800395467,35.3676924036,34.1756272764,40.0077746325
34600,0.19406,18.8807726064,33.7076639785,50.2752133053,36.6884522625,38.7786121793
34800,0.19406,19.0679644348,52.5168565564,33.591407518,45.3380879302,43.5642005774
35000,0.19406,18.9739908914,42.6506374999,36.7592679422,35.9452060803,38.2467817559
35200,0.19406,19.0287000708,50.3580005392,46.1051872161,34.7282521706,36.4085215749
35400,0.19406,19.1320438416,46.5828986444,29.9930643755,36.5122443848,39.5718399163
35600,0.192119,18.5002186301,49.2789816263,34.7450974911,37.1200479569,38.4358046916
35800,0.192119,18.4680044098,34.2003249529,37.4592733635,36.4945597078,37.8085752154
36000,0.192119,18.4039528827,36.8534358295,38.5628872687,36.854674753,40.0695369778
36200,0.192119,18.5023699444,62.8371713411,32.7203761838,36.3625268107,32.9095997354
36400,0.190198,18.3783899372,49.4407486558,32.7064852929,38.5487493216,38.736549303
36600,0.190198,18.1458492445,44.231440666,27.4487325534,34.8998941786,35.9695445605
36800,0.190198,18.1601132112,44.9501416916,36.7306818294,31.2324912918,40.3894102814
37000,0.190198,18.1244510182,44.7653978057,42.9065962875,39.5174016581,38.4923044107
37200,0.190198,18.1687198094,43.120550816,40.703228401,33.9517612066,38.4121052249
37400,0.188296,18.1316549058,38.178233832,38.5799921034,34.0831169115,35.8128125302
37600,0.188296,17.9271130031,44.2246498227,37.5021040504,34.0640016821,43.3332682567
37800,0.188296,17.9022848589,55.188420336,38.2480584013,36.2955732763,40.5791142788
38000,0.188296,17.6613532242,38.1335762877,40.0654483645,36.6168039504,40.563753581
38200,0.188296,17.9956359072,38.2558742236,41.1655808681,34.70481152,40.0767312751
38400,0.186413,17.7966268775,33.914828863,48.5743793537,32.1624596469,40.1640829341
38600,0.186413,17.7238903567,53.2804126621,28.7122917622,33.8587750866,35.2248347204
38800,0.186413,17.8543442348,39.0051212341,30.0049086102,35.5455201448,37.4280457954
39000,0.186413,17.3125634449,49.5755818539,40.6511200113,38.0220203178,35.8310296542
39200,0.186413,17.4485305419,58.8208432555,39.4619092591,37.640949017,41.6605705031
39400,0.186413,17.4763355299,53.3360683237,39.1780472,40.3985786876,36.9535977103
39600,0.186413,17.5329873561,51.1924070302,31.3169581942,31.9855153637,36.1233020328
39800,0.184549,17.2704940281,47.3080237483,33.2233434453,39.1803170739,39.1538994025
40000,0.184549,17.5217346368,43.0614051935,30.622726803,40.7672598611,35.4348520178
40200,0.184549,17.3634267907,43.6836010951,37.1452262024,34.5346147372,32.8966245799
40400,0.184549,17.1622111094,42.4026146151,31.1700709564,33.0631945087,36.0342299408
40600,0.184549,17.1212789833,50.0440226196,33.6235622751,32.9534581428,37.6121794319
40800,0.184549,17.0140620922,36.4026540514,40.947754054,34.1438237356,33.7626143159
41000,0.184549,17.1704073664,39.6129019848,36.3707984563,32.2628383943,39.3000591761
41200,0.182703,17.0406365887,47.756916983,40.9373873734,35.0222489354,38.9214964964
41400,0.182703,16.8447092047,49.4013819884,39.5915255158,37.2970193062,34.718930299
41600,0.182703,16.8067525374,42.5251880138,34.8937207036,30.5181651903,34.8994947833
41800,0.182703,16.8065218937,37.7051610066,34.7573100713,30.073591348,36.6123256694
42000,0.182703,16.6853182376,38.5172747094,45.5257379768,35.8681501765,32.000900586
42200,0.182703,16.5787838992,39.1958827968,30.0292841024,32.4496790259,37.7051610066
42400,0.182703,16.696639842,40.09953608,34.6432807255,33.4622978837,36.8998052083
42600,0.182703,16.6877705124,47.4242848285,48.7181850516,40.9668055227,41.6154014315
42800,0.182703,16.5562942295,43.9366445284,42.9002645521,28.1080896988,36.8167439272
43000,0.182703,16.6467631073,31.7450929642,40.7712548421,38.3693146807,33.8741325795
43200,0.182703,16.1881877465,30.7789644376,36.050986734,32.8011864617,37.2341060346
43400,0.182703,16.3451838834,41.230555931,32.9888638012,35.3691933875,32.9165836478
43600,0.182703,16.1751731253,40.0200908563,45.5879314647,34.4641979731,38.0929577995
43800,0.182703,16.3074103933,36.840732677,41.1427877735,32.0574248152,36.3964664011
44000,0.182703,16.4229609561,51.6327750754,31.1231539327,32.2311088751,34.6795262866
44200,0.180876,16.1519892432,39.4873579165,32.9144019969,36.315317367,34.1725963159
44400,0.180876,16.0691838054,52.1555099515,49.5875448737,41.1261939459,34.2275619751
44600,0.180876,15.9592185383,54.2054986472,43.2106527033,31.2352689248,34.7580310294
44800,0.180876,16.1855177269,44.0626963545,33.1399681615,35.4746744465,36.2712909186
45000,0.179068,16.1549565643,46.2191975282,37.874996523,35.2383249005,34.5399176431
45200,0.179068,16.0364290309,42.0828676102,39.0599526602,33.2216404605,33.6359019046
45400,0.179068,15.8719723446,43.3704257638,30.8429840088,33.4480521491,37.4830998795
45600,0.179068,15.9189075665,42.7795677799,27.7160775806,30.1210230934,39.0991691447
45800,0.179068,15.8158622943,35.3367930426,29.792895029,32.970873227,32.2685771815
46000,0.179068,15.5237699931,50.1865791085,33.2670726997,29.871047092,33.3991396251
46200,0.179068,15.8566892829,42.1168140418,35.2795834567,33.5767305662,36.3225650424
46400,0.179068,15.6664266817,47.8049108751,32.4070705865,28.9480842217,37.4584517217
46600,0.179068,15.6255140404,39.9125784105,32.5090188309,37.3626666343,35.1015629817
46800,0.179068,15.7633442968,47.5701519829,34.7469862664,36.1566217976,36.3718910784
47000,0.179068,15.5389783784,42.9053891964,26.7396083648,34.4449675654,33.3893784439
47200,0.179068,15.5833949145,48.1486838823,37.1391248423,37.3206714345,34.4927799976
47400,0.179068,15.3801906641,45.4833721219,30.6707175138,34.318009698,32.9250604982
47600,0.179068,15.5338798616,36.3761404766,36.6857057418,34.0553696312,32.4789365798
47800,0.179068,15.3141888019,42.4482940254,28.6220248557,35.0948015903,36.6434929383
48000,0.179068,15.365042735,47.8708571206,36.4990670943,36.1430127314,34.6064707312
48200,0.179068,15.3433810863,37.1921223258,33.307214366,33.3817530138,35.561846189
48400,0.179068,15.3024972733,53.3235950827,32.7486753684,32.9197308162,33.4503808241
48600,0.179068,15.2409989087,68.6668891635,37.2678550705,31.9838834539,34.1958323979
48800,0.179068,15.3103571414,52.3125742088,36.2264714029,33.6759105279,40.1853853019
49000,0.179068,15.3236434927,42.3275266261,33.0543038158,39.5261553707,31.6130311019
49200,0.179068,15.194848348,50.320506876,31.5242404585,36.5037491006,35.6097486257
49400,0.179068,15.2504729159,46.7263449776,36.4346852212,36.0088174565,34.6792120948
49600,0.179068,15.1603045821,40.8628968026,31.2132482623,29.5851303215,37.5914165683
49800,0.179068,15.0230472034,39.004144794,37.8899352584,28.9625055917,35.2167145438
50000,0.179068,15.1909967649,38.6450044149,38.0670463916,34.9393736457,32.2755558755
50200,0.161161,14.9305989552,47.4042307522,31.9355359047,35.7397554113,32.1528452518
50400,0.161161,14.952279692,37.1679047695,38.4008423401,42.7207981923,29.9286610718
50600,0.161161,14.7393248262,44.1694022829,30.7285551084,30.3000180949,31.4920209625
50800,0.161161,14.7181151316,44.4514398551,33.0406492795,36.3800694435,32.7112345184
51000,0.161161,14.8901365294,44.1819462538,32.1279792352,35.5742016621,35.284260454
51200,0.145045,14.5630916292,54.5086910091,39.592752651,33.9159204804,37.7766781735
51400,0.145045,14.5768756435,44.8423942282,30.7865458112,28.4725745119,34.336587981
51600,0.145045,14.5242295013,46.9735454026,41.2702789513,34.0436553048,32.5123285714
51800,0.145045,14.3748001414,33.0777179623,39.50545677,29.9755855107,34.1960851394
52000,0.145045,14.3854511881,40.8598864891,35.5518258901,37.9886298878,33.7572939267
52200,0.145045,14.4566495265,45.8932161723,32.2468198111,31.478141207,33.4455641548
52400,0.13054,14.2204181698,36.7525114479,32.5971401113,33.148075768,33.8773066837
52600,0.13054,14.227586883,38.4232156789,30.9345757183,32.3865015866,38.5880137562
52800,0.13054,14.1904223113,57.3855909696,44.4560714438,33.802104751,34.7853472921
53000,0.13054,14.2351701072,37.3480693501,28.1438447698,32.2677770749,36.5269068806
53200,0.117486,13.97744008,41.5196663108,31.9355054486,32.818325461,35.1598837832
53400,0.117486,14.0753647654,54.0403931718,47.5673166654,30.3602328223,33.3566523465
53600,0.117486,13.8566731336,49.2124331294,32.4636388657,38.6702766046,30.9818880323
53800,0.117486,13.940317517,37.3142832593,39.048350861,34.4809398739,35.323366227
54000,0.117486,13.9812440252,34.1713742305,42.3600443755,27.3643495922,35.9825478348
54200,0.105738,13.9542923243,41.2306050816,34.318516989,37.7583180529,28.6019965364
54400,0.105738,13.9873029543,46.8268839507,32.8480328705,33.4928677072,29.3867446021
54600,0.0951639,13.7895142132,43.0301443635,34.0197845229,30.9049482727,35.8859419851
54800,0.0951639,13.59708926,47.0768497879,37.0299041763,30.9499424453,32.3349473085
55000,0.0951639,13.5852130467,40.8130749614,40.3316067619,34.1319976057,32.9238516287
55200,0.0951639,13.7729173174,44.2855304431,37.9863747131,34.7186985259,32.8492076287
55400,0.0856475,13.4437492903,45.2014574862,45.5276917714,29.9459983396,33.2388802803
55600,0.0856475,13.4764294724,54.0750757695,28.7287531666,36.234185122,36.5440496103
55800,0.0856475,13.448612903,56.7285237833,36.7721271144,37.1143312267,30.2954600387
56000,0.0856475,13.6516236404,42.0055315591,29.2737119695,31.0213653009,35.9067730293
56200,0.0770827,13.4530993555,51.2889558224,41.7160017588,31.1484378689,29.5856946184
56400,0.0770827,13.4736139142,39.1025251974,36.752476398,41.261630848,32.0876904263
56600,0.0770827,13.3484947888,54.8185585969,27.3128962341,34.6713830231,28.3802801176
56800,0.0770827,13.2680076844,46.7822141805,31.3086639616,28.9209109463,32.3537247877
57000,0.0770827,13.2564105121,41.4200233438,35.5732093345,31.9142617937,32.2758098146
57200,0.0770827,13.1628837581,40.5741900969,30.5489877419,31.2369817975,36.8015351493
57400,0.0770827,13.1985867356,36.2466877711,35.3166799929,27.4290870908,28.603721858
57600,0.0770827,13.2279425858,41.9015955412,43.0438322941,35.6387963545,28.4823446821
57800,0.0693745,13.2765513242,41.2192626579,31.084177062,33.8075692284,31.969291477
58000,0.062437,13.0544856765,31.7823296907,31.5105117814,29.2607889799,34.8044772993
58200,0.062437,13.1746051783,31.612729618,27.5686757871,33.4510985992,31.2045723081
58400,0.062437,13.0754819995,33.8546421876,31.4182784904,29.8921279707,32.5711616903
200,0.5,28546.2732791,2888.97629044,1177.80666042,851.226180703,675.456317752
400,0.5,406.16581071,127.563309357,324.724181765,376.422335676,469.745996568
600,0.5,324.507829355,121.583583855,223.778759437,292.105478135,332.497241923
800,0.5,299.491874779,95.1835481818,234.295025913,311.482606326,338.921484281
1000,0.5,288.758311389,107.754895452,192.8636369,277.564630874,294.8114621
1200,0.5,267.045349379,96.3491775683,214.251650352,261.116627313,302.459517207
1400,0.5,272.575383004,112.417268479,231.024544078,274.822409882,311.852805608
1600,0.5,257.495774608,102.103310176,205.218393286,280.571853132,308.511485053
1800,0.5,254.846118076,102.050839452,239.351553624,287.323913833,315.526871878
2000,0.5,249.797436828,111.547642859,212.926825115,286.117506375,310.140006816
2200,0.5,247.115576383,81.4760867175,186.621604456,262.25163093,282.627493474
2400,0.5,241.881466832,103.663738994,208.485103336,277.361807666,315.270600793
2600,0.5,243.722748115,98.0111355684,219.781614458,285.026774723,287.972000392
2800,0.5,241.221224073,86.2000913958,204.218208494,253.885251835,294.950666244
3000,0.5,240.557389952,94.0833291649,221.542670728,268.015395824,308.331622292
3200,0.5,240.188266244,100.497627952,208.023144552,266.162599671,311.745609169
3400,0.5,238.287595067,102.402928405,222.126570416,277.115655511,328.153611594
3600,0.5,234.850686459,97.286160713,253.725984322,278.68952342,321.971853554
3800,0.5,236.08251418,100.593899409,187.648315657,268.860202501,297.686839816
4000,0.5,234.784947275,116.836226643,225.876339356,256.953680177,314.440655751
200,0.5,4242.88677743,122.712240913,257.518896403,341.625613079,424.57748947
400,0.5,475.23128255,230.421869114,312.558604051,320.20485177,334.457406537
600,0.5,385.368285181,166.788078289,259.504734754,273.365390265,297.435839422
800,0.5,336.535147965,150.978800786,240.542044978,275.734950142,284.861418585
1000,0.5,315.255598695,127.134229561,190.284963884,268.241696778,277.992460867
1200,0.5,302.920407485,115.298372036,210.00398021,245.66649741,275.022195864
1400,0.5,299.723836873,104.616119069,186.74863371,231.244530279,277.009039819
1600,0.5,290.697446165,113.960050183,185.728350638,229.650969131,265.363468073
1800,0.5,285.304308232,111.445883526,175.247239988,248.255667668,257.967486878
2000,0.5,282.527239678,91.4425430917,173.092600372,240.160857178,287.116560518
2200,0.5,281.015894289,97.4581398308,154.830464654,221.53707189,254.73580171
2400,0.5,278.218083098,82.1669698841,171.35187595,241.515282947,277.048933329
2600,0.5,274.172865872,85.1132802464,182.10937839,242.159212617,253.379354517
2800,0.5,271.897047009,104.655385815,172.795722116,226.937143997,264.872965531
3000,0.5,272.71347188,100.249512259,191.648491004,255.075651328,268.225580903
3200,0.5,273.439543842,91.2025178107,175.602748779,237.036362633,254.959886275
3400,0.5,270.82053342,97.4015537798,181.289409144,238.200572413,266.833052642
3600,0.5,266.944882085,93.3827321575,196.860434199,227.107533718,256.202965176
3800,0.5,267.173992782,98.8165456287,192.346020551,210.863011246,256.163386095
4000,0.5,270.411886829,85.3300777948,174.174228978,253.977154463,266.029624703
4200,0.5,266.156432249,84.1770136077,174.806491588,232.622977717,257.591109739
4400,0.5,266.645699944,83.6588585565,166.927951972,228.046422851,281.515699575
4600,0.5,267.665898103,86.512837745,187.430117055,231.553481238,260.576439434
4800,0.5,263.902973261,87.7054675733,226.06425715,233.350772258,266.029370998
5000,0.5,264.004137424,87.3341722785,182.852299863,232.008499296,244.336671917
5200,0.5,264.965098752,91.2270487638,187.454249492,222.999883578,256.541102299
5400,0.5,266.137728427,80.3629530881,177.236160223,216.101180661,250.215288442
5600,0.495,262.552194444,88.8213970493,166.421685483,228.189788546,240.712548665
5800,0.495,261.027244355,96.1867687357,185.742166852,231.805249932,247.400210043
6000,0.495,261.719688861,137.643679324,188.716036885,231.490223057,249.876910145
6200,0.495,235.857126468,110.886542379,143.862948962,169.365660807,220.196804694
